857,1232230156,1232236630,6474
858,1232230602,1232237414,6812
859,1232231701,1232238172,6471
860,1232233355,1232239516,6161
861,1232234595,1232240418,5823
862,1232235821,1232241151,5330
863,1232236630,1232242395,5765
864,1232237414,1232243472,6058
865,1232238172,1232243873,5701
866,1232239516,1232244658,5142
867,1232240418,1232244991,4573
868,1232241151,1232246210,5059
869,1232242395,1232247229,4834
870,1232243472,1232247477,4005
871,1232243873,1232249078,5205
872,1232244658,1232250005,5347
873,1232244991,1232250742,5751
874,1232246210,1232252254,6044
875,1232247229,1232252663,5434
876,1232247477,1232253850,6373
877,1232249078,1232254751,5673
878,1232250005,1232256159,6154
879,1232250742,1232257224,6482
880,1232252254,1232258441,6187
881,1232252663,1232259101,6438
882,1232253850,1232260301,6451
883,1232254751,1232261425,6674
884,1232256159,1232261799,5640
885,1232257224,1232262359,5135
886,1232258441,1232262719,4278
887,1232259101,1232262926,3825
888,1232260301,1232263401,3100
889,1232261425,1232264942,3517
890,1232261799,1232266126,4327
891,1232262359,1232267105,4746
892,1232262719,1232268076,5357
893,1232262926,1232269231,6305
894,1232263401,1232270118,6717
895,1232264942,1232271496,6554
896,1232266126,1232272930,6804
897,1232267105,1232273473,6368
898,1232268076,1232274205,6129
899,1232269231,1232275311,6080
900,1232270118,1232275729,5611
901,1232271496,1232277180,5684
902,1232272930,1232278193,5263
903,1232273473,1232279463,5990
904,1232274205,1232280145,5940
905,1232275311,1232280459,5148
906,1232275729,1232281585,5856
907,1232277180,1232281621,4441
908,1232278193,1232282025,3832
909,1232279463,1232282850,3387
910,1232280145,1232284184,4039
911,1232280459,1232285076,4617
912,1232281585,1232286406,4821
913,1232281621,1232286892,5271
914,1232282025,1232287750,5725
915,1232282850,1232288629,5779
916,1232284184,1232288674,4490
917,1232285076,1232289711,4635
918,1232286406,1232290270,3864
919,1232286892,1232290924,4032
920,1232287750,1232291413,3663
921,1232288629,1232292231,3602
922,1232288674,1232293348,4674
923,1232289711,1232294096,4385
924,1232290270,1232294687,4417
925,1232290924,1232295430,4506
926,1232291413,1232296490,5077
927,1232292231,1232296937,4706
928,1232293348,1232298030,4682
929,1232294096,1232298650,4554
930,1232294687,1232299798,5111
931,1232295430,1232301208,5778
932,1232296490,1232301593,5103
933,1232296937,1232302140,5203
